numero;fecha;referencia;id;codigo_vendedor
9045;2020-01-05;P000PP0495;109211;32
9046;2020-01-05;P000PP0495;111484;32
9047;2020-01-05;P000PP0495;118247;32
9048;2020-01-05;P000PP0495;115890;32
9049;2020-01-05;C0CCCC0497;109211;32
9050;2020-01-05;C0CCCC0497;109080;32
9051;2020-01-05;C0CCCC0497;113619;32
9052;2020-01-05;C0CCCC0497;111484;32
9053;2020-01-05;C0CCCC0497;27361;32
9054;2020-01-05;C0CCCC0497;102763;32
9055;2020-01-05;C0CCCC0497;110981;32
9056;2020-01-05;P000PP0498;111484;32
9057;2020-01-05;C0CCCC0497;73841;32
9058;2020-01-05;P000PP0498;27361;32
9059;2020-01-05;P000PP0498;46700;32
9060;2020-01-05;C0CCCC0497;27361;33
9061;0000-00-00;;0;0
9062;2020-01-05;C0CCCC0497;118372;32
9063;2020-01-05;P00PPP0503;110981;32
9064;2020-01-05;C0CCCC0497;115845;32
9065;0000-00-00;;0;0
9066;2019-12-30;SLN0070003;117776;33
9067;2020-01-06;B0AAAA0500;73553;33
9068;2020-01-06;P0PPPP0499;121222;33
9069;2020-01-06;P0PPPP0499;121315;33
9070;0000-00-00;;0;32
9071;2020-01-06;P0PPPP0499;110981;33
9072;2020-01-06;P0PPPP0499;109080;33
9073;2020-01-06;B0AAAA0500;46700;33
9074;2020-01-06;P0PPPP0499;46700;33
9075;2020-01-06;B0AAAA0500;109211;33
9076;2020-01-06;P0PPPP0499;109211;33
9077;2020-01-06;B0AAAA0500;30329;33
9078;2020-01-06;P0PPPP0499;30329;33
9079;2020-01-06;B0AAAA0500;121273;33
9080;2020-01-06;P0PPPP0499;121273;33
9081;2020-01-06;P0PPPP0499;27361;33
9082;2020-01-06;B0AAAA0500;27361;33
9083;2020-01-06;P0PPPP0499;115845;33
9084;2020-01-06;B0AAAA0500;115845;33
9085;2020-01-16;B0AAAA0500;10239;33
9086;2019-10-31;C00CCC0288;46700;32
9087;2019-10-31;CCCCCC0451;46700;32
9088;2019-10-31;C00CCC0288;119067;32
9089;2020-01-05;P000PP0498;115845;4
9090;2020-01-05;P000PP0498;101680;4
9091;2020-01-05;P000PP0498;118372;4
9092;2020-01-05;C0CCCC0497;117984;4
9093;2020-01-05;P000PP0498;118247;4
9094;2020-01-05;C0CCCC0497;30329;4
9095;2020-01-05;C0CCCC0497;29567;4
9096;2020-01-05;C0CCCC0497;109828;4
9097;2020-01-07;BAAAAA0502;27361;4
9098;2020-01-07;C0CCCC0501;27361;4
9099;2020-01-07;C0CCCC0501;109080;4
9100;2020-01-07;BAAAAA0502;121273;4
9101;2020-01-08;P00PPP0503;27361;4
9102;2020-01-08;P000PP0495;27361;4
9103;2020-01-08;P00PPP0503;101680;4
9104;2020-01-08;BAAAAA0496;101680;4
9105;2020-01-08;BAAAAA0496;29567;4
9106;2020-01-08;BAAAAA0502;29567;4
9107;2020-01-08;P00PPP0503;121273;4
9108;2020-01-08;P000PP0498;121273;4
9109;2020-01-08;BAAAAA0496;27361;4
9110;2020-01-08;BAAAAA0496;121222;4
9111;2020-01-08;BAAAAA0502;121222;4
9112;2020-01-08;BAAAAA0496;46700;4
9113;2020-01-08;P00PPP0503;46700;4
9114;2020-01-08;P00PPP0503;27289;4
9115;2020-01-08;BAAAAA0502;27289;4
9116;2020-01-08;C0CCCC0501;118372;4
9117;0000-00-00;;0;32
9118;2020-01-08;P000PP0498;109211;4
9119;2020-01-08;P000PP0495;46700;4
9120;2020-01-08;P000PP0498;46700;4
9121;2020-01-08;P00PPP0503;121222;4
9122;2020-01-08;P000PP0498;121222;4
9123;0000-00-00;;0;32
9124;2020-01-08;P000PP0498;110981;4
9125;2020-01-08;BAAAAA0496;118372;4
9126;2020-01-08;P000PP0495;118372;4
9127;2020-01-08;C0CCCC0501;109828;4
9128;2020-01-06;P0PPPP0499;117984;4
9129;2020-01-06;P0PPPP0499;10239;4
9130;2020-01-06;P0PPPP0499;10978;4
9131;2020-01-06;P0PPPP0499;118247;4
9132;2020-01-06;P0PPPP0499;111484;4
9133;2020-01-08;B0AAAA0500;109628;4
9134;2020-01-08;P00PPP0503;109628;4
9135;2020-01-08;C0CCCC0497;34050;4
9136;2020-01-08;C0CCCC0501;34050;4
9137;2020-01-08;P000PP0498;73553;4
9138;2020-01-08;P00PPP0503;73553;4
9139;2020-01-08;P00PPP0503;115845;4
9140;2020-01-08;C0CCCC0497;19379;4
9141;2020-01-08;C0CCCC0501;19379;4
9142;2020-01-08;P000PP0495;121222;4
9143;2020-01-08;C0CCCC0497;38054;4
9144;2020-01-08;C0CCCC0501;38054;4
9145;0000-00-00;;0;32
9146;2020-01-07;C0CCCC0501;109211;33
9147;2020-01-07;BAAAAA0502;109080;33
9148;2020-01-07;C0CCCC0501;101680;33
9149;2020-01-07;C0CCCC0501;102763;33
9150;2020-01-07;BAAAAA0502;121315;33
9151;2020-01-07;C0CCCC0501;73841;33
9152;2020-01-07;C0CCCC0501;115845;33
9153;2020-01-07;C0CCCC0501;110981;33
9154;2020-01-07;BAAAAA0502;111484;33
9155;2020-01-07;C0CCCC0501;111484;33
9156;2020-01-07;BAAAAA0502;30329;33
9157;2020-01-07;BAAAAA0502;117984;33
9158;2020-01-07;C0CCCC0501;117984;33
9159;2020-01-07;BAAAAA0502;46700;33
9160;2020-01-07;BAAAAA0502;113619;33
9161;2020-01-07;C0CCCC0501;29567;33
9162;2020-01-07;C0CCCC0501;30329;33
9163;2020-01-07;C0CCCC0501;113619;33
9164;2020-01-08;P0PPPP0499;118372;33
9165;2020-01-08;P0PPPP0499;19379;33
9166;2020-01-08;P0PPPP0499;109628;33
9167;2020-01-08;P0PPPP0499;115890;33
9168;2020-01-08;C0CCCC0497;73553;33
9169;2020-01-08;C0CCCC0497;121273;33
9170;2020-01-08;C0CCCC0497;46700;33
9171;2020-01-08;C0CCCC0497;121222;33
9172;2020-01-08;P00PPP0503;111484;33
9173;2020-01-08;P00PPP0503;30329;33
9174;2020-01-08;P00PPP0503;118247;33
9175;2020-01-08;BAAAAA0502;118372;33
9176;2020-01-08;C0CCCC0501;73553;33
9177;2020-01-08;C0CCCC0501;121273;33
9178;2020-01-08;C0CCCC0501;46700;33
9179;2020-01-08;C0CCCC0501;46700;33
9180;2020-01-08;C0CCCC0501;121222;33
9181;2020-01-08;P000PP0495;19379;33
9182;2020-01-08;BAAAAA0502;118247;33
9183;2020-01-06;C0000C0225;112814;33
9184;2020-01-07;PPPPPP0285;27289;33
9185;2020-01-07;PPPPPP0376;27289;33
9186;2020-01-08;B0AAAA0500;38054;4
9187;2020-01-08;P0PPPP0499;38054;4
9188;2020-01-08;C0CCCC0501;46700;4
9189;2020-01-08;BAAAAA0496;109828;4
9190;2020-01-08;P0PPPP0499;109828;4
9191;2020-01-08;BAAAAA0496;109211;4
9192;2020-01-08;SLN0150005;121273;33
9193;2020-01-07;CCCCCC0451;109080;33
9194;2020-01-08;C000CC0233;119067;33
9195;2020-01-08;C000CC0232;119067;33
9196;2020-01-08;C0000C0225;121315;33
9197;2020-01-08;C00CCC0443;81371;33
9198;2020-01-08;C00CCC0368;81371;33
9199;2020-01-08;BAAAAA0474;81371;33
9200;2020-01-08;BAAAAA0398;81371;33
9201;2020-01-08;C0CCCC0348;46700;33
9202;2020-01-08;C0CCCC0304;46700;33
9203;2020-01-08;C0CCCC0497;101680;4
9204;2020-01-08;BAAAAA0496;38054;4
9205;2020-01-08;BAAAAA0502;38054;4
9206;2020-01-08;P00PPP0503;38054;4
9207;2020-01-08;P000PP0498;38054;4
9208;2020-01-08;P0PPPP0499;115845;4
9209;2020-01-08;C0CCCC0501;115845;4
9210;2020-01-15;B000AA0295;101680;4
9211;2020-01-08;BAAAAA0502;109211;32
9212;0000-00-00;;0;0
9213;2020-01-08;P00PPP0503;109211;32
9214;2020-01-11;SLN0300008;113619;32
9215;2020-01-11;SLN0300008;110981;32
9216;2020-01-09;B0000A0254;40089;32
9217;2020-01-09;B0000A0255;40089;32
9218;2020-01-09;P0000P0262;40089;32
9219;2020-01-09;P0000P0263;40089;32
9220;2020-01-13;B00AAA0296;46700;32
9221;2020-01-13;C000CC0243;46700;32
9222;2020-01-13;C0CCCC0423;46700;32
9223;2020-01-13;BAAAAA0398;46700;32
9224;2020-01-14;P00PPP0278;121352;32
9225;2020-01-14;P00PPP0280;121352;32
9226;2020-01-15;B0000A0247;121352;32
9227;2020-01-15;B0000A0249;121352;32
9228;2020-01-16;C0CCCC0357;52221;32
9229;2020-01-16;C0CCCC0348;52221;32
9230;2020-01-15;C0CCCC0357;27289;4
9231;2020-01-15;BAAAAA0464;53710;4
9232;2020-01-15;B00AAA0504;101680;4
9233;2020-01-15;C000CC0229;101680;4
9234;2020-01-15;BAAAAA0464;101680;4
9235;2020-01-15;BAAAAA0464;101680;4
9236;2020-01-15;BAAAAA0464;101680;4
9237;2020-01-15;BAAAAA0464;101680;4
9238;2020-01-15;BAAAAA0464;101680;4
9239;2020-01-15;BAAAAA0464;101680;4
9240;2020-01-15;B0000A0254;101680;4
9241;2020-01-15;B0000A0251;101680;4
9242;2020-01-15;PPPPPP0284;101680;4
9243;2020-01-15;PPPPPP0284;101680;4
9244;2020-01-15;PPPPPP0303;101680;4
9245;2020-01-15;PPPPPP0303;101680;4
9246;2020-01-15;PPPPPP0303;101680;4
9247;2020-01-15;PPPPPP0303;101680;4
9248;2020-01-15;PPPPPP0303;101680;4
9249;2020-01-15;CCCCCC0292;101680;4
9250;2020-01-15;CCCCCC0292;101680;4
9251;2020-01-15;CCCCCC0292;101680;4
9252;2020-01-15;CCCCCC0292;101680;4
9253;2020-01-15;SCN0010008;101680;4
9254;2020-01-15;SCN0010008;101680;4
9255;2020-01-15;SCN0010008;101680;4
9256;2020-01-15;SCN0010008;101680;4
9257;2020-01-15;C0CCCC0357;101680;4
9258;2020-01-15;C0CCCC0357;101680;4
9259;2020-01-18;SLN0100004;10239;32
9260;2020-01-15;BAAAAA0464;83845;33
9261;2020-01-15;BAAAAA0464;83845;33
9262;2020-01-15;B00AAA0504;29567;33
9263;2020-01-15;SCN0010007;29567;33
9264;2020-01-15;P000PP0344;29567;33
9265;2020-01-15;P000PP0344;101680;4
9266;2020-01-15;P000PP0344;101680;4
9267;2020-01-15;CCCCCC0494;101680;4
9268;2020-01-15;CCCCCC0494;101680;4
9269;2020-01-15;C0CCCC0491;101680;4
9270;2020-01-15;C0CCCC0491;101680;4
9271;2020-01-15;SCN0010007;101680;4
9272;2020-01-15;SCN0010007;101680;4
9273;2020-01-15;SCN0010007;101680;4
9274;2020-01-15;SCN0010007;101680;4
9275;2020-01-15;CCCCCC0494;29567;33
9276;2020-01-15;SCN0010007;101680;4
9277;2020-01-15;SCN0010007;101680;4
9278;2020-01-15;C0CCCC0491;29567;33
9279;2020-01-15;B0000A0339;101680;4
9280;2020-01-15;B0000A0339;101680;4
9281;2020-01-15;B0000A0339;101680;4
9282;2020-01-15;B0000A0339;101680;4
9283;2020-01-15;B0000A0339;101680;4
9284;2020-01-15;B00AAA0341;101680;4
9285;2020-01-15;C00CCC0290;101680;4
9286;2020-01-15;C00CCC0290;101680;4
9287;2020-01-15;C0CCCC0357;34186;4
9288;2020-01-15;C0CCCC0357;34186;4
9289;2020-01-15;B00AAA0504;110981;4
9290;2020-01-15;B00AAA0504;102763;4
9291;2020-01-15;B000AA0295;73841;4
9292;2020-01-15;C0CCCC0357;73841;4
9293;2020-01-15;CCCCCC0292;73841;4
9294;2020-01-15;SCN0010008;73841;4
9295;2020-01-15;CCCCCC0494;73841;4
9296;2020-01-15;CCCCCC0494;102763;4
9297;2020-01-15;CCCCCC0494;102763;4
9298;2020-01-15;CCCCCC0292;102763;4
9299;2020-01-15;CCCCCC0292;102763;4
9300;2020-01-15;SCN0010008;102763;4
9301;2020-01-15;SCN0010008;102763;4
9302;2020-01-15;B0000A0251;10239;32
9303;2020-01-15;B000AA0295;10239;32
9304;2020-01-15;C00CCC0290;10239;32
9305;2020-01-15;BAAAAA0464;10239;32
9306;2020-01-15;C0CCCC0491;121273;32
9307;2020-01-15;C0CCCC0491;121273;32
9308;2020-01-15;C0CCCC0491;121273;32
9309;2020-01-15;C00CCC0290;121273;32
9310;2020-01-15;C0CCCC0357;121273;32
9311;2020-01-15;C0CCCC0357;121273;32
9312;2020-01-15;SCN0010007;121273;32
9313;2020-01-15;CCCCCC0494;121273;32
9314;2020-01-15;C000CC0229;121273;32
9315;2020-01-15;PPPPPP0284;121273;32
9316;2020-01-15;B0000A0254;121273;32
9317;2020-01-15;BAAAAA0464;121273;32
9318;2020-01-15;B00AAA0504;121222;33
9319;2020-01-15;B000AA0295;121273;32
9320;2020-01-15;P000PP0344;121222;33
9321;2020-01-15;B000AA0295;121273;32
9322;2020-01-15;P000PP0344;121222;33
9323;2020-01-15;C0CCCC0396;121222;33
9324;2020-01-15;C0CCCC0396;121222;33
9325;2020-01-15;C0CCCC0491;121222;33
9326;2020-01-15;PPPPPP0303;121222;33
9327;2020-01-15;SCN0010007;121222;33
9328;2020-01-15;B0000A0254;121222;33
9329;2020-01-15;C000CC0229;121222;33
9330;2020-01-15;SCN0010008;121352;33
9331;2020-01-15;CCCCCC0292;121352;33
9332;2020-01-15;B0000A0254;121352;33
9333;2020-01-15;B00AAA0504;121273;32
9334;2020-01-15;B0000A0339;121315;33
9335;2020-01-15;B0000A0339;121315;33
9336;2020-01-15;B0000A0339;121315;33
9337;2020-01-15;B0000A0339;121315;33
9338;2020-01-15;B0000A0339;121315;33
9339;2020-01-15;B00AAA0341;121232;32
9340;2020-01-15;C000CC0229;121232;32
9341;2020-01-15;B0000A0339;121232;32
9342;2020-01-15;P000PP0344;121315;33
9343;2020-01-15;B0000A0339;121232;32
9344;2020-01-15;P000PP0344;121315;33
9345;2020-01-15;B0000A0339;121232;32
9346;2020-01-15;B0000A0339;121232;32
9347;2020-01-15;B0000A0339;121232;32
9348;2020-01-15;B0000A0339;0;32
9349;2020-01-15;C000CC0229;121315;33
9350;2020-01-15;SCN0010007;121315;33
9351;2020-01-15;B00AAA0341;121315;33
9352;2020-01-15;BAAAAA0464;121315;33
9353;2020-01-15;C0CCCC0357;121315;33
9354;2020-01-15;B00AAA0504;46700;33
9355;2020-01-15;CCCCCC0292;46700;33
9356;2020-01-15;CCCCCC0292;46700;33
9357;2020-01-15;SCN0010008;46700;33
9358;2020-01-15;SCN0010008;46700;33
9359;2020-01-15;C0CCCC0491;46700;33
9360;2020-01-15;C0CCCC0491;46700;33
9361;2020-01-15;B0000A0251;46700;33
9362;2020-01-15;B0000A0251;46700;33
9363;2020-01-15;B00AAA0341;46700;33
9364;2020-01-15;CCCCCC0494;46700;33
9365;2020-01-15;BAAAAA0464;46700;33
9366;2020-01-15;C0CCCC0357;46700;33
9367;2020-01-15;B00AAA0504;119067;33
9368;2020-01-15;B0000A0339;119067;33
9369;2020-01-15;B0000A0339;119067;33
9370;2020-01-15;B0000A0339;119067;33
9371;2020-01-15;B0000A0339;119067;33
9372;2020-01-15;B0000A0339;119067;33
9373;2020-01-15;B00AAA0341;119067;33
9374;2020-01-15;PPPPPP0284;119067;33
9375;2020-01-15;P000PP0344;119067;33
9376;2020-01-15;B00AAA0504;109080;33
9377;2020-01-15;SCN0010008;109080;33
9378;2020-01-15;CCCCCC0292;109080;33
9379;2020-01-15;CCCCCC0494;109080;33
9380;2020-01-15;B000AA0295;115322;33
9381;2020-01-15;CCCCCC0494;115322;33
9382;2020-01-15;PPPPPP0303;115845;32
9383;2020-01-15;B0000A0254;115845;32
9384;2020-01-15;C0CCCC0357;115845;32
9385;2020-01-15;C0CCCC0357;115845;32
9386;2020-01-15;B0000A0251;115845;32
9387;2020-01-15;C000CC0229;115845;32
9388;2020-01-15;PPPPPP0303;117776;32
9389;2020-01-15;PPPPPP0303;117776;32
9390;2020-01-15;CCCCCC0494;117776;32
9391;2020-01-15;CCCCCC0494;117776;32
9392;2020-01-15;PPPPPP0284;117776;32
9393;2020-01-15;B0000A0254;117776;32
9394;2020-01-15;C000CC0229;117776;32
9395;2020-01-15;B0000A0339;117776;32
9396;2020-01-15;B0000A0339;117776;32
9397;2020-01-15;B0000A0339;117776;32
9398;2020-01-15;B0000A0339;117776;32
9399;2020-01-15;B0000A0339;117776;32
9400;2020-01-15;C00CCC0290;117776;32
9401;2020-01-15;B0000A0251;118372;32
9402;2020-01-15;C0CCCC0396;118372;32
9403;2020-01-15;BAAAAA0464;118372;32
9404;2020-01-15;BAAAAA0464;118372;32
9405;2020-01-15;B000AA0295;118372;32
9406;2020-01-15;B000AA0295;118372;32
9407;2020-01-15;B00AAA0341;118372;32
9408;2020-01-15;B00AAA0341;118372;32
9409;2020-01-15;B00AAA0341;118372;32
9410;2020-01-15;PPPPPP0303;118372;32
9411;2020-01-15;PPPPPP0303;118372;32
9412;2020-01-15;C0CCCC0357;118372;32
9413;2020-01-15;C0CCCC0491;118372;32
9414;2020-01-15;B0000A0339;118372;32
9415;2020-01-15;B0000A0339;118372;32
9416;2020-01-15;B0000A0339;118372;32
9417;2020-01-15;B0000A0339;118372;32
9418;2020-01-15;B0000A0339;118372;32
9419;2020-01-15;C000CC0229;74802;33
9420;2019-11-20;SCN0010008;118372;4
9421;2020-01-15;C0CCCC0447;121315;32
9422;2020-01-15;CCCCCC0451;121315;32
9423;2020-01-15;C0CCCC0447;109211;32
9424;2020-01-15;CCCCCC0451;109211;32
9425;2020-01-15;CCCCCC0452;46700;32
9426;2020-01-24;C0CCCC0348;121273;33
9427;2020-01-24;C0CCCC0291;121273;33
9428;2020-01-24;C0CCCC0396;121273;33
9429;2020-01-24;C0CCCC0304;121273;33
9430;2020-01-24;C0CCCC0423;121273;33
9431;2020-01-04;C0CCCC0423;121273;33
9432;2020-01-24;C0CCCC0446;121273;33
9433;2020-01-24;C0CCCC0446;121273;33
9434;2020-01-24;C0CCCC0447;121273;33
9435;2020-01-24;C0CCCC0449;121273;33
9436;2020-01-24;C0CCCC0450;121273;33
9437;2020-01-25;C0CCCC0304;121222;33
9438;2020-01-25;C0CCCC0357;121222;33
9439;2020-01-25;C0CCCC0291;121222;33
9440;2020-01-25;C0CCCC0348;121222;33
9441;2020-01-25;SLN0070003;99421;33
9442;2020-01-25;C0CCCC0422;121222;33
9443;2020-01-25;C0CCCC0423;121222;33
9444;2020-01-25;C0CCCC0446;121222;33
9445;2020-01-25;C0CCCC0447;121222;33
9446;2020-01-25;C0CCCC0448;121222;33
9447;2020-01-25;C0CCCC0449;121222;33
9448;2020-01-25;C0CCCC0450;121222;33
9449;2020-01-25;B00AAA0477;99421;32
9450;2020-01-25;B0AAAA0420;99421;32
9451;2020-01-25;C00CCC0346;99421;32
9452;2020-01-25;C00CCC0288;99421;32
9453;2020-01-15;BAAAAA0474;99421;32
9454;2020-01-25;BAAAAA0442;99421;32
9455;2020-01-27;C0CCCC0348;52221;32
9456;2020-01-27;SLN0300008;109828;33
9457;2020-01-29;SLN0100004;117776;32
9458;2020-01-30;SLN0200006;46700;32
9459;2020-01-31;C0CCCC0448;108938;32
9460;2020-01-31;C0CCCC0446;108938;32
9461;2020-01-31;SLN0250007;113872;33
9462;2020-01-31;C0CCCC0446;108938;33
9463;2020-01-31;C0CCCC0422;108938;33
9464;2020-01-08;P000PP0495;38054;32
9465;2020-01-15;CCCCCC0494;99421;32
9466;2020-01-15;C00CCC0290;99421;32
9467;2020-01-15;C00CCC0290;99421;32
9468;2020-01-15;C00CCC0290;99421;32
9469;2020-01-15;C0CCCC0491;99421;32
9470;2020-01-15;PPPPPP0284;99421;32
9471;2020-01-15;B0000A0339;118247;32
9472;2020-01-15;B0000A0339;118247;32
9473;2020-01-15;B0000A0339;118247;32
9474;2020-01-15;B0000A0339;118247;32
9475;2020-01-15;B0000A0339;118247;32
9476;2020-01-15;C0CCCC0396;111484;32
9477;2020-01-15;PPPPPP0284;111484;32
9478;2020-01-15;B00AAA0504;111484;32
9479;2020-01-15;B00AAA0504;111484;32
9480;2020-01-15;C0CCCC0357;31143;32
9481;2020-01-15;B0000A0339;31143;32
9482;2020-01-15;B0000A0339;31143;32
9483;2020-01-15;B0000A0339;31143;32
9484;2020-01-15;B0000A0339;31143;32
9485;2020-01-15;B0000A0339;31143;32
9486;2020-02-06;C0CCCC0396;108938;32
9487;2020-02-06;C0CCCC0291;108938;32
9488;0000-00-00;;0;32
9489;2020-01-15;CCCCCC0292;109211;32
9490;2020-01-15;SCN0010008;109211;32
9491;2020-01-15;C0CCCC0357;109211;32
9492;2020-01-15;B0000A0339;109211;32
9493;2020-01-15;B0000A0339;109211;32
9494;2020-01-15;B0000A0339;109211;32
9495;2020-01-15;B0000A0339;109211;32
9496;2020-01-15;B0000A0339;109211;32
9497;2020-01-15;B0000A0251;109211;32
9498;2020-01-15;PPPPPP0284;109211;32
9499;2020-01-15;P000PP0344;109211;32
9500;2020-01-15;B00AAA0341;109211;32
9501;2020-01-15;B00AAA0504;109211;32
9502;2020-01-15;C0CCCC0491;34050;32
9503;2020-01-15;C0CCCC0491;34050;32
9504;2020-01-15;BAAAAA0464;34050;32
9505;2020-01-15;B0000A0339;34050;32
9506;2020-01-15;B0000A0339;34050;32
9507;2020-01-15;B0000A0339;34050;32
9508;2020-01-15;B0000A0339;34050;32
9509;2020-01-15;B0000A0339;34050;32
9510;2020-01-15;B00AAA0504;34050;32
9511;2020-01-15;C0CCCC0357;109828;32
9512;2020-01-15;C0CCCC0357;109828;32
9513;2020-01-15;SCN0010007;109828;32
9514;2020-01-15;BAAAAA0464;109828;32
9515;2020-01-15;B00AAA0341;109828;32
9516;2020-01-15;C000CC0229;109828;32
9517;2020-01-15;C0CCCC0396;109828;32
9518;2020-01-15;P000PP0344;109828;32
9519;2020-01-15;B0000A0251;109828;32
9520;2020-01-15;CCCCCC0494;109828;32
9521;2020-01-15;C0CCCC0491;109828;32
9522;2020-01-15;B0AAAA0500;101680;32
9523;2020-01-15;P0PPPP0499;101680;32
9524;2020-01-15;C0CCCC0497;101680;32
9525;2020-01-15;P000PP0498;27289;32
9526;2020-01-15;BAAAAA0496;110981;32
9527;2020-01-15;C00CCC0290;119067;32
9528;2020-01-15;C0CCCC0446;101680;32
9529;2020-01-15;C0CCCC0291;111484;32
9530;2020-01-08;P000PP0495;121273;32
9531;2020-02-13;SLN0300008;38054;32
9532;2020-01-08;BAAAAA0502;34050;32
9533;2020-01-08;B00AAA0341;109828;32
9534;2020-01-08;B00AAA0341;109828;32
9535;0000-00-00;;0;32
9536;2020-01-29;C00CCC0290;117776;32
9537;2020-01-31;SLN0250007;118372;32
9538;2020-02-16;BAAAAA0398;121315;32
9539;2020-02-16;PPPPPP0345;121315;32
9540;2020-02-16;PPPPPP0303;121315;32
9541;2020-02-16;BAAAAA0482;121315;32
9542;2020-02-20;SLN0200006;121222;32
9543;2020-02-26;SLN0010001;121352;32
9544;0000-00-00;;0;32
9545;2020-02-27;SLN0100004;120589;32
9546;2020-02-28;SLN0200006;121273;32
9547;2020-02-26;C0CCCC0448;121079;32
9548;2020-02-26;C0CCCC0447;121079;32
9549;2020-02-29;SLN0200006;121315;32
9550;2020-01-08;BAAAAA0496;111484;32
9551;2020-03-02;SLN0100004;99421;32
9552;2020-03-02;SLN0250007;117971;32
9553;2020-02-14;B00AAA0505;119067;32
9554;2020-02-14;B00AAA0506;119067;32
9555;2020-02-15;B00AAA0506;73553;32
9556;2002-02-15;B00AAA0505;73553;32
9557;2020-02-15;B00AAA0506;121352;32
9558;2020-02-15;P00PPP0508;121352;32
9559;2020-02-15;P00PPP0509;121352;32
9560;2020-02-15;P000PP0507;121352;32
9561;2020-03-02;BAAAAA0479;110981;32
9562;2020-03-02;BAAAAA0481;110981;32
9563;2020-03-02;B00AAA0397;121352;32
9564;2020-03-02;B00AAA0419;121352;32
9565;2020-02-15;B00AAA0506;30329;4
9566;2020-02-15;P000PP0507;30329;4
9567;2020-02-14;P00PPP0508;30329;4
9568;2020-02-14;P00PPP0509;30329;4
9569;2020-02-14;B00AAA0505;118372;4
9570;2020-02-14;B00AAA0506;118372;4
9571;2020-02-15;P00PPP0508;110981;4
9572;2020-02-15;P00PPP0509;110981;4
9573;2020-02-22;B00AAA0505;110981;4
9574;2020-02-22;B00AAA0506;110981;4
9575;2020-02-23;P00PPP0508;109628;4
9576;2020-02-23;P00PPP0509;109628;4
9577;2020-02-14;B00AAA0505;121079;4
9578;2020-02-14;B00AAA0506;121079;4
9579;2020-02-16;B00AAA0506;115845;4
9580;2020-02-16;B00AAA0505;115845;4
9581;2020-02-16;P000PP0507;115845;4
9582;2020-02-16;P00PPP0508;115845;4
9583;2020-02-16;P00PPP0509;115845;4
9584;2020-02-17;B00AAA0505;121222;4
9585;2020-02-17;B00AAA0506;121222;4
9586;2020-02-17;P000PP0507;121222;4
9587;2020-02-17;P00PPP0508;121222;4
9588;2020-02-17;P00PPP0509;121222;4
9589;2020-02-15;P00PPP0508;69618;32
9590;2020-02-15;P00PPP0509;69618;32
9591;2020-02-15;B00AAA0505;27361;32
9592;2020-02-15;B00AAA0506;27361;32
9593;2020-02-15;P000PP0507;27361;32
9594;0000-00-00;;0;0
9595;2020-02-16;P00PPP0508;121273;32
9596;2020-02-16;P00PPP0509;121273;32
9597;2020-02-16;B00AAA0505;121273;32
9598;2020-02-16;B00AAA0506;121273;32
9599;2020-02-27;B00AAA0477;117971;32
9600;2020-02-27;C0CCCC0447;117971;32
9601;2020-02-27;CCCCCC0496;117971;32
9602;2020-02-27;B00AAA0505;121288;33
9603;2020-02-27;B00AAA0506;121288;33
9604;2020-02-27;P00PPP0509;101680;33
9605;2020-02-27;P00PPP0508;101680;33
9606;2020-02-27;P00PPP0509;101680;33
9607;2020-02-27;P00PPP0508;101680;33
9608;2020-02-27;P000PP0507;101680;33
9609;2020-02-27;B00AAA0505;46700;33
9610;2020-02-27;B00AAA0506;46700;33
9611;2020-02-27;P000PP0507;46700;33
9612;2020-02-27;P00PPP0508;46700;33
9613;2020-02-27;P00PPP0509;46700;33
9614;2020-02-27;B00AAA0505;109211;33
9615;2020-02-27;P00PPP0509;109211;33
9616;2020-02-27;P00PPP0508;109211;33
9617;2020-02-27;B00AAA0506;109211;33
9618;2020-02-27;P00PPP0508;109080;33
9619;2020-02-27;P00PPP0509;109080;33
9620;2020-02-27;B00AAA0505;117984;33
9621;2020-02-27;P00PPP0508;117984;33
9622;2020-02-27;B00AAA0505;118247;33
9623;2020-02-27;B00AAA0506;118247;33
9624;2020-02-27;P000PP0507;118247;33
9625;2020-02-15;B00AAA0505;117984;4
9626;2020-02-27;P00PPP0508;118247;33
9627;2020-02-27;P00PPP0509;118247;33
9628;2020-03-05;BAAAAA0479;34050;32
9629;2020-03-05;BAAAAA0481;34050;32
9630;2020-03-05;BAAAAA0480;117971;32
9631;2020-03-03;P00PPP0277;121352;32
9632;2020-03-03;P00PPP0301;121352;32
9633;2020-03-03;P0PPPP0302;121352;32
9634;2020-03-03;P0PPPP0475;121352;32
9635;2020-03-03;B0AAAA0342;121352;32
9636;2020-03-03;B0AAAA0420;121352;32
9637;2020-02-27;CCCCCC0452;46700;32
9638;2020-02-27;CCCCCC0496;46700;32
9639;2020-02-27;PPPPPP0376;46700;32
9640;2020-02-27;C0CCCC0423;110981;32
9641;2020-03-07;P000PP0270;121222;32
9642;2020-03-07;P00PPP0277;121222;32
9643;2020-03-07;C00CCC0368;118247;32
9644;2020-03-07;C00CCC0365;118247;32
9645;2020-03-07;C00CCC0287;118247;32
9646;2020-03-07;C00CCC0288;118247;32
9647;2020-02-27;C00CCC0513;46700;32
9648;2020-02-27;C00CCC0513;117971;32
9649;2020-03-09;C00CCC0513;101680;32
9650;2020-03-09;C00CCC0512;101680;32
9651;2020-03-10;C00CCC0513;115845;32
